Case,Activity,Timestamp,Resource,label
4199,Signal food complete,2024-11-13 22:03:15.886,Cook-000002,
4199,Bring food,2024-11-13 22:30:07.052,Cook helper-000001,
4199,Deliver to customer,2024-11-13 22:33:02.396,Waiter-000003,
4199,EVENT 8 END,2024-11-13 22:33:19.692,,
42,Take order,2024-05-07 20:30:00.000,Waiter-000004,
42,start,2024-05-07 20:30:00.000,,
42,Review order,2024-05-07 20:30:02.317,Waiter-000001,
42,Prepare main course,2024-05-07 20:30:20.883,Cook-000002,
42,prepare drinks,2024-05-07 20:30:20.883,Barman-000002,
42,Bring drinks,2024-05-07 20:31:43.668,Barman-000001,
42,Review drinks,2024-05-07 20:32:08.687,Waiter-000002,
42,Signal food complete,2024-05-07 20:36:05.279,Cook-000002,
42,Bring food,2024-05-07 20:49:11.531,Cook helper-000001,
42,Deliver to customer,2024-05-07 20:52:38.281,Waiter-000005,
42,EVENT 8 END,2024-05-07 20:55:42.452,,
420,Take order,2024-05-23 19:00:00.000,Waiter-000005,
420,start,2024-05-23 19:00:00.000,,
420,Review order,2024-05-23 19:01:34.346,Waiter-000004,
420,prepare drinks,2024-05-23 19:02:50.929,Barman-000003,
420,Bring drinks,2024-05-23 19:03:02.657,Barman-000003,
420,Review drinks,2024-05-23 19:03:20.286,Waiter-000001,
420,prepare drinks,2024-05-23 19:04:37.492,Barman-000003,
420,Bring drinks,2024-05-23 19:08:29.196,Barman-000003,
420,Review drinks,2024-05-23 19:08:50.846,Waiter-000003,
420,prepare drinks,2024-05-23 19:09:53.633,Barman-000003,
420,Bring drinks,2024-05-23 19:11:59.195,Barman-000003,
420,Review drinks,2024-05-23 19:15:08.609,Waiter-000004,
420,prepare drinks,2024-05-23 19:15:09.912,Barman-000002,
420,Bring drinks,2024-05-23 20:02:10.749,Barman-000002,
420,Review drinks,2024-05-23 20:02:39.056,Waiter-000004,
420,prepare drinks,2024-05-23 20:05:08.277,Barman-000003,
420,Bring drinks,2024-05-23 20:13:16.582,Barman-000001,
420,Review drinks,2024-05-23 20:15:04.301,Waiter-000002,
420,prepare drinks,2024-05-23 20:20:16.060,Barman-000003,
420,Bring drinks,2024-05-23 20:21:59.181,Barman-000002,
420,Review drinks,2024-05-23 20:25:35.651,Waiter-000002,
420,Prepare main course,2024-05-24 18:13:39.028,Cook-000003,
420,Signal food complete,2024-05-24 23:12:14.667,Cook-000003,
420,Bring food,2024-05-25 00:13:44.119,Cook helper-000001,
420,Deliver to customer,2024-05-25 00:15:01.494,Waiter-000005,
420,EVENT 8 END,2024-05-25 00:17:43.720,,
4200,Take order,2024-11-05 20:00:00.000,Waiter-000002,
4200,start,2024-11-05 20:00:00.000,,
4200,Review order,2024-11-05 20:02:20.698,Waiter-000004,
4200,prepare drinks,2024-11-05 20:02:25.878,Barman-000002,
4200,Bring drinks,2024-11-05 20:08:20.091,Barman-000001,
4200,Review drinks,2024-11-05 20:18:27.618,Waiter-000003,
4200,Prepare main course,2024-11-13 22:30:07.052,Cook-000002,
4200,Signal food complete,2024-11-21 23:52:38.140,Cook-000001,
4200,Bring food,2024-11-22 00:42:28.978,Cook helper-000001,
4200,Deliver to customer,2024-11-22 00:49:24.142,Waiter-000001,
4200,EVENT 8 END,2024-11-22 00:53:32.127,,
4201,Take order,2024-11-05 20:15:00.000,Waiter-000005,
4201,start,2024-11-05 20:15:00.000,,
4201,Review order,2024-11-05 20:16:11.323,Waiter-000002,
4201,Prepare starter,2024-11-05 20:16:24.686,Cook helper-000002,
4201,prepare drinks,2024-11-05 20:16:24.686,Barman-000003,
4201,Bring drinks,2024-11-05 20:16:25.049,Barman-000002,form-based events(2024-11-05 20:16:25.049)
4201,Review drinks,2024-11-05 20:16:25.049,Waiter-000005,form-based events(2024-11-05 20:21:57.739)
4201,prepare drinks,2024-11-05 20:22:00.178,Barman-000003,
4201,Bring drinks,2024-11-05 20:24:18.190,Barman-000001,form-based events(2024-11-05 20:24:18.190)
4201,Review drinks,2024-11-05 20:24:18.190,Waiter-000003,form-based events(2024-11-05 20:32:03.234)
4201,prepare drinks,2024-11-05 20:32:38.000,Barman-000003,
4201,Bring drinks,2024-11-05 20:46:14.581,Barman-000003,form-based events(2024-11-05 20:46:14.581)
4201,Review drinks,2024-11-05 20:46:14.581,Waiter-000001,form-based events(2024-11-05 20:46:34.600)
4201,prepare drinks,2024-11-05 20:46:43.525,Barman-000002,
4201,Bring drinks,2024-11-05 20:48:20.477,Barman-000002,form-based events(2024-11-05 20:48:20.477)
4201,Review drinks,2024-11-05 20:48:20.477,Waiter-000002,form-based events(2024-11-05 20:52:33.079)
4201,prepare drinks,2024-11-05 20:52:36.273,Barman-000001,
4201,Bring drinks,2024-11-05 20:54:20.151,Barman-000003,form-based events(2024-11-05 20:54:20.151)
4201,Review drinks,2024-11-05 20:54:20.151,Waiter-000004,form-based events(2024-11-05 20:54:41.845)
4201,Signal food complete,2024-11-13 22:54:51.555,Cook-000001,
4201,Bring food,2024-11-13 23:36:04.225,Cook helper-000002,
4201,Deliver to customer,2024-11-13 23:36:47.644,Waiter-000001,
4201,EVENT 8 END,2024-11-13 23:37:25.238,,
4202,Take order,2024-11-05 20:30:00.000,Waiter-000004,
4202,start,2024-11-05 20:30:00.000,,
4202,Review order,2024-11-05 20:30:20.513,Waiter-000001,
4202,prepare drinks,2024-11-05 20:30:36.842,Barman-000002,
4202,Bring drinks,2024-11-05 20:38:53.796,Barman-000001,form-based events(2024-11-05 20:38:53.796)
4202,Review drinks,2024-11-05 20:38:53.796,Waiter-000005,form-based events(2024-11-05 20:50:18.171)
4202,prepare drinks,2024-11-05 20:50:59.529,Barman-000003,
4202,Bring drinks,2024-11-05 20:53:30.421,Barman-000002,form-based events(2024-11-05 20:53:30.421)
4202,Review drinks,2024-11-05 20:53:30.421,Waiter-000001,form-based events(2024-11-05 20:57:34.037)
4202,Prepare main course,2024-11-13 22:57:39.536,Cook-000003,
4202,Signal food complete,2024-11-22 00:37:55.364,Cook-000002,
4202,Bring food,2024-11-22 01:08:36.643,Cook helper-000003,
4202,Deliver to customer,2024-11-22 01:12:09.963,Waiter-000002,
4202,EVENT 8 END,2024-11-22 01:13:47.337,,
4203,Take order,2024-11-05 20:45:00.000,Waiter-000002,
4203,start,2024-11-05 20:45:00.000,,
4203,Review order,2024-11-05 20:45:52.912,Waiter-000004,
4203,prepare drinks,2024-11-05 20:45:54.664,Barman-000002,
4203,Bring drinks,2024-11-05 20:46:35.712,Barman-000003,
4203,Review drinks,2024-11-05 20:49:07.535,Waiter-000003,
4203,Prepare main course,2024-11-13 23:19:25.050,Cook-000003,
4203,Signal food complete,2024-11-22 00:42:28.978,Cook-000001,
4203,Bring food,2024-11-22 00:51:25.542,Cook helper-000002,
4203,Deliver to customer,2024-11-22 00:56:20.216,Waiter-000003,
4203,EVENT 8 END,2024-11-22 01:04:11.378,,
4204,Take order,2024-11-05 21:00:00.000,Waiter-000003,
4204,start,2024-11-05 21:00:00.000,,
4204,Review order,2024-11-05 21:04:14.432,Waiter-000005,
4204,prepare drinks,2024-11-05 21:06:45.473,Barman-000001,
4204,Bring drinks,2024-11-05 21:12:52.885,Barman-000003,
4204,Review drinks,2024-11-05 21:15:06.820,Waiter-000001,
4204,prepare drinks,2024-11-05 21:15:20.094,Barman-000002,
4204,Bring drinks,2024-11-05 21:15:45.486,Barman-000001,
4204,Review drinks,2024-11-05 21:15:55.244,Waiter-000003,
4204,prepare drinks,2024-11-05 21:16:05.584,Barman-000003,
4204,Bring drinks,2024-11-05 21:16:21.117,Barman-000002,
4204,Review drinks,2024-11-05 21:17:52.916,Waiter-000002,
4204,prepare drinks,2024-11-05 21:17:55.414,Barman-000003,
4204,Bring drinks,2024-11-05 21:33:07.288,Barman-000001,
4204,Review drinks,2024-11-05 21:37:25.142,Waiter-000003,
4204,prepare drinks,2024-11-05 21:38:12.969,Barman-000001,
4204,Bring drinks,2024-11-05 21:44:56.583,Barman-000003,
4204,Review drinks,2024-11-05 21:50:46.696,Waiter-000004,
4204,prepare drinks,2024-11-05 21:51:02.505,Barman-000001,
4204,Bring drinks,2024-11-05 21:52:22.233,Barman-000003,
4204,Review drinks,2024-11-05 21:55:04.458,Waiter-000001,
4204,Prepare main course,2024-11-13 23:36:04.225,Cook-000001,
4204,Signal food complete,2024-11-22 00:58:07.271,Cook-000001,
4204,Bring food,2024-11-22 01:12:16.172,Cook helper-000001,
4204,Deliver to customer,2024-11-22 01:16:50.200,Waiter-000004,
4204,EVENT 8 END,2024-11-22 01:17:58.215,,
4205,Take order,2024-11-05 21:15:00.000,Waiter-000004,
4205,start,2024-11-05 21:15:00.000,,
4205,Review order,2024-11-05 21:17:37.529,Waiter-000005,
4205,prepare drinks,2024-11-05 21:17:45.430,Barman-000001,
4205,Bring drinks,2024-11-05 21:26:41.631,Barman-000002,
4205,Review drinks,2024-11-05 21:35:12.399,Waiter-000005,
4205,prepare drinks,2024-11-05 21:37:39.216,Barman-000002,
4205,Bring drinks,2024-11-05 21:39:22.526,Barman-000002,
4205,Review drinks,2024-11-05 21:40:45.222,Waiter-000001,
4205,Prepare main course,2024-11-13 23:38:57.453,Cook-000001,
4205,Signal food complete,2024-11-22 01:12:16.172,Cook-000001,
4205,Bring food,2024-11-22 01:13:25.860,Cook helper-000002,
4205,Deliver to customer,2024-11-22 01:19:03.843,Waiter-000002,
4205,EVENT 8 END,2024-11-22 01:21:06.716,,
4206,Take order,2024-11-05 21:30:00.000,Waiter-000004,
4206,start,2024-11-05 21:30:00.000,,
4206,Review order,2024-11-05 21:35:50.504,Waiter-000002,
4206,prepare drinks,2024-11-05 21:36:23.467,Barman-000003,
4206,Bring drinks,2024-11-05 21:43:15.268,Barman-000002,form-based events(2024-11-05 21:43:15.268)
4206,Review drinks,2024-11-05 21:43:15.268,Waiter-000003,form-based events(2024-11-05 21:54:55.655)
4206,Prepare main course,2024-11-13 23:46:33.979,Cook-000003,
4206,Signal food complete,2024-11-22 01:15:07.589,Cook-000003,
4206,Bring food,2024-11-22 01:38:58.024,Cook helper-000002,
4206,Deliver to customer,2024-11-22 01:44:08.983,Waiter-000004,
4206,EVENT 8 END,2024-11-22 01:45:01.860,,
4207,Take order,2024-11-05 21:45:00.000,Waiter-000002,
4207,start,2024-11-05 21:45:00.000,,
4207,Review order,2024-11-05 21:45:42.863,Waiter-000003,
4207,prepare drinks,2024-11-05 21:45:49.007,Barman-000001,
4207,Bring drinks,2024-11-05 21:46:13.709,Barman-000001,
4207,Review drinks,2024-11-05 21:46:59.358,Waiter-000001,
4207,Prepare main course,2024-11-14 00:03:39.214,Cook-000003,
4207,Signal food complete,2024-11-22 01:18:32.061,Cook-000001,
4207,Bring food,2024-11-22 01:30:57.237,Cook helper-000002,
4207,Deliver to customer,2024-11-22 01:31:23.112,Waiter-000004,
4207,EVENT 8 END,2024-11-22 01:31:23.847,,
4208,Take order,2024-11-05 22:00:00.000,Waiter-000005,
4208,start,2024-11-05 22:00:00.000,,
4208,Review order,2024-11-05 22:05:59.793,Waiter-000004,
4208,Prepare starter,2024-11-05 22:08:11.761,Cook helper-000001,
4208,prepare drinks,2024-11-05 22:08:11.761,Barman-000001,
4208,Bring drinks,2024-11-05 22:18:11.861,Barman-000003,
4208,Review drinks,2024-11-05 22:19:44.197,Waiter-000002,
4208,prepare drinks,2024-11-05 22:20:13.192,Barman-000002,
4208,Bring drinks,2024-11-05 22:21:09.973,Barman-000003,
4208,Review drinks,2024-11-05 22:29:17.184,Waiter-000003,
4208,Prepare main course,2024-11-14 00:31:44.266,Cook-000003,
4208,Signal food complete,2024-11-22 01:38:58.024,Cook-000003,
4208,Bring food,2024-11-22 18:28:43.327,Cook helper-000003,
4208,Deliver to customer,2024-11-22 18:32:25.306,Waiter-000005,
4208,EVENT 8 END,2024-11-22 18:36:38.393,,
4209,Take order,2024-11-05 22:15:00.000,Waiter-000003,
4209,start,2024-11-05 22:15:00.000,,
4209,Review order,2024-11-05 22:15:36.745,Waiter-000001,
4209,Prepare starter,2024-11-05 22:15:38.824,Cook helper-000002,
4209,prepare drinks,2024-11-05 22:15:38.824,Barman-000002,
4209,Bring drinks,2024-11-05 22:19:06.085,Barman-000001,
4209,Review drinks,2024-11-05 22:20:38.596,Waiter-000005,
4209,prepare drinks,2024-11-05 22:22:08.963,Barman-000001,
4209,Bring drinks,2024-11-05 22:32:39.521,Barman-000002,
4209,Review drinks,2024-11-05 22:33:03.923,Waiter-000004,
4209,prepare drinks,2024-11-05 22:33:50.900,Barman-000001,
4209,Bring drinks,2024-11-05 22:36:39.069,Barman-000002,
4209,Review drinks,2024-11-05 22:40:07.008,Waiter-000003,
4209,Signal food complete,2024-11-14 00:43:55.583,Cook-000002,
4209,Bring food,2024-11-14 01:17:11.727,Cook helper-000003,
4209,Deliver to customer,2024-11-14 01:18:12.373,Waiter-000004,
4209,EVENT 8 END,2024-11-14 01:19:15.289,,
421,Take order,2024-05-23 19:15:00.000,Waiter-000005,
421,start,2024-05-23 19:15:00.000,,
421,Review order,2024-05-23 19:17:01.652,Waiter-000003,
421,prepare drinks,2024-05-23 19:17:06.195,Barman-000003,
421,Bring drinks,2024-05-23 19:20:15.721,Barman-000001,form-based events(2024-05-23 19:20:15.721)
421,Review drinks,2024-05-23 19:20:15.721,Waiter-000005,form-based events(2024-05-23 19:24:22.573)
421,Prepare main course,2024-05-24 18:21:31.768,Cook-000001,
421,Signal food complete,2024-05-24 22:56:12.752,Cook-000003,
421,Bring food,2024-05-24 23:12:14.667,Cook helper-000002,
421,Deliver to customer,2024-05-24 23:14:22.197,Waiter-000004,
421,EVENT 8 END,2024-05-24 23:14:52.436,,
4210,Take order,2024-11-05 22:30:00.000,Waiter-000001,
4210,start,2024-11-05 22:30:00.000,,
4210,Review order,2024-11-05 22:30:22.678,Waiter-000002,
4210,Prepare starter,2024-11-05 22:30:51.400,Cook helper-000001,
4210,prepare drinks,2024-11-05 22:30:51.400,Barman-000002,
4210,Bring drinks,2024-11-05 22:31:32.198,Barman-000003,
4210,Review drinks,2024-11-05 22:47:11.057,Waiter-000005,
4210,prepare drinks,2024-11-05 22:48:21.529,Barman-000001,
4210,Bring drinks,2024-11-05 22:51:21.099,Barman-000003,
4210,Review drinks,2024-11-05 22:53:19.812,Waiter-000005,
4210,prepare drinks,2024-11-05 22:54:55.877,Barman-000001,
4210,Bring drinks,2024-11-05 23:01:42.788,Barman-000002,
4210,Review drinks,2024-11-05 23:06:42.388,Waiter-000001,
4210,prepare drinks,2024-11-05 23:07:26.164,Barman-000003,
4210,Bring drinks,2024-11-05 23:18:43.200,Barman-000003,
4210,Review drinks,2024-11-05 23:20:10.701,Waiter-000003,
4210,prepare drinks,2024-11-05 23:20:37.799,Barman-000003,
4210,Bring drinks,2024-11-05 23:24:25.813,Barman-000003,
4210,Review drinks,2024-11-05 23:27:26.085,Waiter-000005,
4210,prepare drinks,2024-11-05 23:28:33.665,Barman-000003,
4210,Bring drinks,2024-11-05 23:33:21.639,Barman-000003,
4210,Review drinks,2024-11-05 23:34:11.076,Waiter-000001,
4210,Prepare main course,2024-11-14 00:59:13.817,Cook-000001,
4210,Signal food complete,2024-11-22 01:41:02.047,Cook-000002,
4210,Bring food,2024-11-22 01:50:05.732,Cook helper-000001,
4210,Deliver to customer,2024-11-22 01:59:52.029,Waiter-000005,
4210,EVENT 8 END,2024-11-22 18:00:45.587,,
4211,Take order,2024-11-05 22:45:00.000,Waiter-000001,
4211,start,2024-11-05 22:45:00.000,,
4211,Review order,2024-11-05 22:47:29.388,Waiter-000003,
4211,prepare drinks,2024-11-05 22:49:25.979,Barman-000002,
4211,Bring drinks,2024-11-05 22:57:42.362,Barman-000003,form-based events(2024-11-05 22:57:42.362)
4211,Review drinks,2024-11-05 22:57:42.362,Waiter-000004,form-based events(2024-11-05 22:59:02.117)
4211,Prepare main course,2024-11-14 01:02:17.161,Cook-000003,
4211,Signal food complete,2024-11-22 01:59:24.690,Cook-000002,
4211,Bring food,2024-11-22 18:50:11.595,Cook helper-000001,
4211,Deliver to customer,2024-11-22 18:55:22.624,Waiter-000004,
4211,EVENT 8 END,2024-11-22 18:57:02.403,,
4212,Take order,2024-11-05 23:00:00.000,Waiter-000002,
4212,start,2024-11-05 23:00:00.000,,
4212,Review order,2024-11-05 23:01:09.897,Waiter-000003,
4212,prepare drinks,2024-11-05 23:01:46.985,Barman-000003,
4212,Bring drinks,2024-11-05 23:04:33.491,Barman-000001,
4212,Review drinks,2024-11-05 23:07:30.480,Waiter-000005,
4212,prepare drinks,2024-11-05 23:07:44.790,Barman-000002,
4212,Bring drinks,2024-11-05 23:15:24.650,Barman-000001,
4212,Review drinks,2024-11-05 23:33:01.153,Waiter-000003,
4212,Prepare main course,2024-11-14 01:03:27.643,Cook-000001,
4212,Signal food complete,2024-11-22 01:58:49.038,Cook-000002,
4212,Bring food,2024-11-22 01:58:52.063,Cook helper-000003,
4212,Deliver to customer,2024-11-22 01:59:47.447,Waiter-000004,
4212,EVENT 8 END,2024-11-22 18:04:05.642,,
4213,Take order,2024-11-05 23:15:00.000,Waiter-000004,
4213,start,2024-11-05 23:15:00.000,,
4213,Review order,2024-11-05 23:17:46.007,Waiter-000002,
4213,prepare drinks,2024-11-05 23:18:11.635,Barman-000002,
4213,Bring drinks,2024-11-05 23:19:02.181,Barman-000002,form-based events(2024-11-05 23:19:02.181)
4213,Review drinks,2024-11-05 23:19:02.181,Waiter-000001,form-based events(2024-11-05 23:27:09.927)
4213,prepare drinks,2024-11-05 23:27:55.492,Barman-000002,
4213,Bring drinks,2024-11-05 23:39:07.820,Barman-000001,form-based events(2024-11-05 23:39:07.820)
4213,Review drinks,2024-11-05 23:39:07.820,Waiter-000004,form-based events(2024-11-05 23:40:02.859)
4213,prepare drinks,2024-11-05 23:40:40.714,Barman-000003,
4213,Bring drinks,2024-11-05 23:41:05.920,Barman-000002,form-based events(2024-11-05 23:41:05.920)
4213,Review drinks,2024-11-05 23:41:05.920,Waiter-000004,form-based events(2024-11-05 23:49:33.987)
4213,prepare drinks,2024-11-05 23:53:26.946,Barman-000002,
4213,Bring drinks,2024-11-05 23:55:13.552,Barman-000001,form-based events(2024-11-05 23:55:13.552)
4213,Review drinks,2024-11-05 23:55:13.552,Waiter-000002,form-based events(2024-11-05 23:58:03.868)
4213,prepare drinks,2024-11-05 23:59:06.985,Barman-000002,
4213,Bring drinks,2024-11-06 00:03:11.841,Barman-000001,form-based events(2024-11-06 00:03:11.841)
4213,Review drinks,2024-11-06 00:03:11.841,Waiter-000005,form-based events(2024-11-06 00:09:35.926)
4213,Prepare main course,2024-11-14 01:31:56.643,Cook-000003,
4213,Signal food complete,2024-11-22 18:16:38.051,Cook-000001,
4213,Bring food,2024-11-22 18:49:17.559,Cook helper-000002,
4213,Deliver to customer,2024-11-22 19:00:00.401,Waiter-000001,
4213,EVENT 8 END,2024-11-22 19:01:09.530,,
4214,Take order,2024-11-05 23:30:00.000,Waiter-000004,
4214,start,2024-11-05 23:30:00.000,,
4214,Review order,2024-11-05 23:30:30.239,Waiter-000002,
4214,prepare drinks,2024-11-05 23:33:01.153,Barman-000001,
4214,Bring drinks,2024-11-05 23:38:09.943,Barman-000003,form-based events(2024-11-05 23:38:09.943)
4214,Review drinks,2024-11-05 23:38:09.943,Waiter-000005,form-based events(2024-11-05 23:38:33.217)
4214,Prepare main course,2024-11-14 01:35:41.623,Cook-000003,
4214,Signal food complete,2024-11-22 18:28:43.327,Cook-000003,
4214,Bring food,2024-11-22 18:32:37.227,Cook helper-000002,
4214,Deliver to customer,2024-11-22 18:38:25.989,Waiter-000003,
4214,EVENT 8 END,2024-11-22 18:40:29.352,,
4215,Take order,2024-11-05 23:45:00.000,Waiter-000002,
4215,start,2024-11-05 23:45:00.000,,
4215,Review order,2024-11-05 23:46:27.384,Waiter-000001,
4215,prepare drinks,2024-11-05 23:48:13.675,Barman-000001,
4215,Bring drinks,2024-11-05 23:51:00.803,Barman-000003,
4215,Review drinks,2024-11-06 00:01:35.957,Waiter-000003,
4215,prepare drinks,2024-11-06 00:04:50.674,Barman-000003,
4215,Bring drinks,2024-11-06 00:17:41.873,Barman-000002,
4215,Review drinks,2024-11-06 00:28:02.684,Waiter-000005,
4215,Prepare main course,2024-11-14 01:45:17.917,Cook-000001,
4215,Signal food complete,2024-11-22 20:12:39.650,Cook-000001,
4215,Bring food,2024-11-22 20:28:35.738,Cook helper-000002,
4215,Deliver to customer,2024-11-22 20:28:46.130,Waiter-000001,
4215,EVENT 8 END,2024-11-22 20:30:01.979,,
4216,Take order,2024-11-06 00:00:00.000,Waiter-000001,
4216,start,2024-11-06 00:00:00.000,,
4216,Review order,2024-11-06 00:03:00.126,Waiter-000004,
4216,prepare drinks,2024-11-06 00:05:23.371,Barman-000002,
4216,Bring drinks,2024-11-06 00:07:12.459,Barman-000002,
4216,Review drinks,2024-11-06 00:13:46.372,Waiter-000002,
4216,Prepare main course,2024-11-14 01:53:54.378,Cook-000003,
4216,Signal food complete,2024-11-22 18:49:17.559,Cook-000001,
4216,Bring food,2024-11-22 19:05:43.837,Cook helper-000003,
4216,Deliver to customer,2024-11-22 19:08:32.439,Waiter-000004,
4216,EVENT 8 END,2024-11-22 19:08:51.426,,
4217,Take order,2024-11-06 00:15:00.000,Waiter-000001,
4217,start,2024-11-06 00:15:00.000,,
4217,Review order,2024-11-06 00:15:05.147,Waiter-000003,
