,Case,Activity,Timestamp,Resource,label
15253,3994,Check for completeness,2024-05-21 21:53:08.832,Clerk-000005,
15254,3994,Request info,2024-05-21 21:55:13.478,Manager-000003,
15255,3994,info received,2024-05-21 22:00:47.243,,
15256,3994,Check for completeness,2024-05-21 22:00:57.243,Clerk-000003,
15257,3994,Perform checks,2024-05-21 22:03:11.830,Clerk-000004,
15258,3994,Decision review,2024-05-21 22:07:52.847,Manager-000004,HOMONYMOUS(Make decision)
15259,3994,notify reject,2024-05-21 22:34:47.039,Manager-000003,
15260,3994,review request received,2024-05-21 22:39:25.106,,
15261,3994,Check for completeness,2024-05-21 22:39:35.106,Clerk-000005,
15262,3994,Request info,2024-05-21 22:52:03.510,Manager-000005,
15263,3994,info received,2024-05-21 22:59:14.972,,
15264,3994,Check for completeness,2024-05-21 22:59:24.972,Clerk-000002,
15265,3994,Request info,2024-05-21 23:10:37.510,Manager-000004,
15266,3994,info received,2024-05-21 23:11:42.021,,
15267,3994,Check for completeness,2024-05-21 23:11:52.021,Clerk-000006,
15268,3994,Perform checks,2024-05-21 23:13:39.201,Clerk-000001,
15269,3994,Make decision,2024-05-21 23:48:43.044,Manager-000002,
15270,3994,Notify accept,2024-05-22 00:27:28.788,Manager-000006,
15271,3994,Deliver card,2024-05-22 00:29:53.131,Manager-000004,
28334,3995,Check for completeness,2024-05-21 22:39:45.267,Clerk-000003,
28335,3995,Perform checks,2024-05-21 22:41:15.700,Clerk-000004,
28336,3995,Make decision,2024-05-21 22:49:44.556,Manager-000001,
28337,3995,Notify accept,2024-05-21 22:52:11.671,Manager-000006,
28338,3995,Deliver card,2024-05-21 23:01:01.737,Manager-000002,
45262,3996,Check for completeness,2024-05-21 23:16:15.031,Clerk-000003,
45263,3996,Request info,2024-05-21 23:25:11.563,Manager-000001,
45264,3996,info received,2024-05-21 23:26:54.827,,
45265,3996,Check for completeness,2024-05-21 23:27:04.827,Clerk-000002,
45266,3996,Perform checks,2024-05-21 23:35:31.337,Clerk-000006,
45267,3996,Make decision,2024-05-21 23:44:44.540,Manager-000006,
45268,3996,Notify accept,2024-05-21 23:51:25.750,Manager-000004,
45269,3996,Deliver card,2024-05-22 00:01:36.933,Manager-000003,
25883,3997,Check for completeness,2024-05-21 23:18:26.898,Clerk-000004,
25884,3997,Request info,2024-05-21 23:22:30.901,Manager-000003,
25885,3997,info received,2024-05-21 23:24:16.740,,
25886,3997,Check for completeness,2024-05-21 23:24:26.740,Clerk-000005,
25887,3997,Request info,2024-05-21 23:38:58.319,Manager-000005,
25888,3997,info received,2024-05-21 23:45:11.639,,
25889,3997,Check for completeness,2024-05-21 23:45:21.639,Clerk-000004,
25890,3997,Perform checks,2024-05-22 00:15:04.474,Clerk-000003,
25891,3997,Make decision,2024-05-22 00:19:48.899,Manager-000001,
25892,3997,notify reject,2024-05-22 00:24:46.695,Manager-000005,
25893,3997,review request received,2024-05-22 00:25:29.621,,
25894,3997,Check for completeness,2024-05-22 00:25:39.621,Clerk-000002,
25895,3997,Request info,2024-05-22 00:31:33.816,Manager-000003,
25896,3997,info received,2024-05-22 00:47:11.893,,
25897,3997,Check for completeness,2024-05-22 00:47:21.893,Clerk-000005,
25898,3997,Request info,2024-05-22 00:49:32.379,Manager-000001,
25899,3997,info received,2024-05-22 01:03:53.726,,
25900,3997,Check for completeness,2024-05-22 01:04:03.726,Clerk-000003,
25901,3997,Request info,2024-05-22 01:10:25.084,Manager-000006,
25902,3997,info received,2024-05-22 01:11:46.168,,
25903,3997,Check for completeness,2024-05-22 01:11:56.168,Clerk-000002,
25904,3997,Request info,2024-05-22 01:25:39.979,Manager-000003,
25905,3997,info received,2024-05-22 01:51:39.766,,
25906,3997,Check for completeness,2024-05-22 01:51:49.766,Clerk-000005,
25907,3997,Request info,2024-05-22 02:00:35.713,Manager-000001,
25908,3997,info received,2024-05-22 02:09:18.639,,
25909,3997,Check for completeness,2024-05-22 02:09:28.639,Clerk-000006,
25910,3997,Perform checks,2024-05-22 02:35:54.181,Clerk-000003,
25911,3997,Make decision,2024-05-22 02:55:14.803,Manager-000004,
25912,3997,notify reject,2024-05-22 03:10:50.702,Manager-000006,
25913,3997,time out,2024-05-22 03:30:35.295,,
41953,3998,Check for completeness,2024-05-22 00:51:20.477,Clerk-000006,
41954,3998,Request info,2024-05-22 00:51:37.495,Manager-000005,
41955,3998,info received,2024-05-22 00:55:58.286,,
41956,3998,Check for completeness,2024-05-22 00:56:08.286,Clerk-000001,
41957,3998,Perform checks,2024-05-22 01:00:39.343,Clerk-000004,
41958,3998,Make decision,2024-05-22 01:06:45.284,Manager-000002,
41959,3998,Notify accept,2024-05-22 01:13:08.250,Manager-000004,
41960,3998,Deliver card,2024-05-22 01:31:58.989,Manager-000005,
28490,3999,Verification process,2024-05-22 02:11:05.212,Clerk-000001,HOMONYMOUS(Check for completeness)
28491,3999,Perform checks,2024-05-22 02:15:28.637,Clerk-000004,
28492,3999,Make decision,2024-05-22 02:29:15.706,Manager-000006,
28493,3999,notify reject,2024-05-22 02:30:08.787,Manager-000002,
28494,3999,time out,2024-05-22 02:51:46.549,,
23854,4000,Check for completeness,2024-05-22 02:45:12.037,Clerk-000002,
23855,4000,Request info,2024-05-22 02:57:26.848,Manager-000005,
23856,4000,info received,2024-05-22 02:59:39.035,,
23857,4000,Check for completeness,2024-05-22 02:59:49.035,Clerk-000001,
23858,4000,Perform checks,2024-05-22 03:05:43.860,Clerk-000003,
23859,4000,Make decision,2024-05-22 03:08:37.001,Manager-000001,
23860,4000,Notify accept,2024-05-22 03:27:09.832,Manager-000005,
23861,4000,Deliver card,2024-05-22 03:30:09.639,Manager-000004,
29796,4001,Check for completeness,2024-05-22 02:51:13.237,Clerk-000005,
29797,4001,Request info,2024-05-22 03:07:52.044,Manager-000003,
29798,4001,info received,2024-05-22 03:11:11.519,,
29799,4001,Check for completeness,2024-05-22 03:11:21.519,Clerk-000002,
29800,4001,Perform checks,2024-05-22 03:25:13.376,Clerk-000004,
29801,4001,Make decision,2024-05-22 03:53:46.098,Manager-000005,
29802,4001,notify reject,2024-05-22 04:23:05.133,Manager-000004,
29803,4001,review request received,2024-05-22 04:30:54.628,,
29804,4001,Check for completeness,2024-05-22 04:31:04.628,Clerk-000005,
29805,4001,Request info,2024-05-22 04:31:45.642,Manager-000006,
29806,4001,info received,2024-05-22 05:05:43.394,,
29807,4001,Check for completeness,2024-05-22 05:05:53.394,Clerk-000002,
29808,4001,Request info,2024-05-22 05:18:51.163,Manager-000005,
29809,4001,info received,2024-05-22 05:26:21.844,,
29810,4001,Check for completeness,2024-05-22 05:26:31.844,Clerk-000005,
29811,4001,Perform checks,2024-05-22 05:59:23.035,Clerk-000006,
29812,4001,Make decision,2024-05-22 06:09:08.755,Manager-000001,
29813,4001,Notify accept,2024-05-22 06:15:53.786,Manager-000005,
29814,4001,Deliver card,2024-05-22 06:24:06.459,Manager-000004,
43230,4002,Verification process,2024-05-22 03:02:46.560,Clerk-000004,HOMONYMOUS(Check for completeness)
43231,4002,Perform checks,2024-05-22 03:04:09.616,Clerk-000006,
43232,4002,Decision review,2024-05-22 03:22:00.156,Manager-000002,HOMONYMOUS(Make decision)
43233,4002,Notify accept,2024-05-22 03:35:52.440,Manager-000003,
43234,4002,Deliver card,2024-05-22 03:36:31.146,Manager-000001,
23819,4003,Check for completeness,2024-05-22 04:30:21.361,Clerk-000001,
23820,4003,Request info,2024-05-22 04:35:50.561,Manager-000002,
23821,4003,info received,2024-05-22 05:00:23.179,,
23822,4003,Check for completeness,2024-05-22 05:00:33.179,Clerk-000003,
23823,4003,Request info,2024-05-22 05:03:08.507,Manager-000003,
23824,4003,info received,2024-05-22 05:05:33.807,,
23825,4003,Check for completeness,2024-05-22 05:05:43.807,Clerk-000006,
23826,4003,Request info,2024-05-22 05:06:32.204,Manager-000001,
23827,4003,info received,2024-05-22 05:08:33.017,,
23828,4003,Check for completeness,2024-05-22 05:08:43.017,Clerk-000004,
23829,4003,Request info,2024-05-22 05:24:38.614,Manager-000004,
23830,4003,info received,2024-05-22 05:34:42.382,,
23831,4003,Check for completeness,2024-05-22 05:34:52.382,Clerk-000001,
23832,4003,Perform checks,2024-05-22 05:36:47.292,Clerk-000003,
23833,4003,Make decision,2024-05-22 05:52:05.846,Manager-000002,
23834,4003,Notify accept,2024-05-22 05:54:45.343,Manager-000003,
23835,4003,Deliver card,2024-05-22 06:04:09.952,Manager-000006,
43235,4004,Check for completeness,2024-05-22 06:39:02.844,Clerk-000002,
43236,4004,Request info,2024-05-22 07:24:43.079,Manager-000002,
43237,4004,info received,2024-05-22 07:25:38.180,,
43238,4004,Check for completeness,2024-05-22 07:25:48.180,Clerk-000004,
43239,4004,Perform checks,2024-05-22 07:32:51.460,Clerk-000001,
43240,4004,Make decision,2024-05-22 08:00:37.758,Manager-000003,
43241,4004,notify reject,2024-05-22 08:14:35.735,Manager-000006,
43242,4004,Decision review,2024-05-22 08:24:43.150,,HOMONYMOUS(review request received)
43243,4004,Check for completeness,2024-05-22 08:24:53.150,Clerk-000005,
43244,4004,Verification process,2024-05-22 08:29:20.522,Clerk-000002,HOMONYMOUS(Perform checks)
43245,4004,Make decision,2024-05-22 08:30:34.756,Manager-000001,
43246,4004,notify reject,2024-05-22 08:32:55.605,Manager-000004,
43247,4004,time out,2024-05-22 08:36:00.572,,
37200,4005,Verification process,2024-05-22 08:13:07.271,Clerk-000003,HOMONYMOUS(Check for completeness)
37201,4005,Verification process,2024-05-22 08:26:38.785,Clerk-000006,HOMONYMOUS(Perform checks)
37202,4005,Make decision,2024-05-22 08:31:17.554,Manager-000005,
37203,4005,Notify accept,2024-05-22 09:18:35.094,Manager-000003,
37204,4005,Deliver card,2024-05-22 09:31:17.697,Manager-000001,
23754,4006,Check for completeness,2024-05-22 09:09:52.380,Clerk-000004,
23755,4006,Request info,2024-05-22 09:11:22.709,Manager-000002,
23756,4006,info received,2024-05-22 09:14:22.742,,
23757,4006,Check for completeness,2024-05-22 09:14:32.742,Clerk-000001,
23758,4006,Perform checks,2024-05-22 09:14:50.798,Clerk-000005,
23759,4006,Make decision,2024-05-22 09:24:48.637,Manager-000006,
23760,4006,notify reject,2024-05-22 09:32:54.065,Manager-000004,
23761,4006,time out,2024-05-22 09:40:42.201,,
3347,4007,Check for completeness,2024-05-22 09:14:49.054,Clerk-000003,
3348,4007,Verification process,2024-05-22 09:25:52.873,Clerk-000002,HOMONYMOUS(Perform checks)
3349,4007,Decision review,2024-05-22 09:42:25.734,Manager-000002,HOMONYMOUS(Make decision)
3350,4007,Notify accept,2024-05-22 09:42:49.142,Manager-000005,
3351,4007,Deliver card,2024-05-22 10:06:12.306,Manager-000003,
10933,4008,Check for completeness,2024-05-22 10:12:11.971,Clerk-000006,
10934,4008,Request info,2024-05-22 10:12:16.864,Manager-000006,
10935,4008,info received,2024-05-22 10:28:37.569,,
10936,4008,Check for completeness,2024-05-22 10:28:47.569,Clerk-000004,
10937,4008,Request info,2024-05-22 10:34:48.153,Manager-000004,
10938,4008,info received,2024-05-22 10:40:01.687,,
10939,4008,Check for completeness,2024-05-22 10:40:11.687,Clerk-000001,
10940,4008,Perform checks,2024-05-22 10:57:48.442,Clerk-000006,
10941,4008,Make decision,2024-05-22 10:58:38.275,Manager-000002,
10942,4008,notify reject,2024-05-22 11:00:25.776,Manager-000001,
10943,4008,review request received,2024-05-22 11:00:48.990,,
10944,4008,Check for completeness,2024-05-22 11:00:58.990,Clerk-000005,
10945,4008,Request info,2024-05-22 11:15:56.899,Manager-000002,
10946,4008,info received,2024-05-22 11:45:09.881,,
10947,4008,Check for completeness,2024-05-22 11:45:19.881,Clerk-000004,
10948,4008,Perform checks,2024-05-22 11:52:11.559,Clerk-000001,
10949,4008,Make decision,2024-05-22 11:54:31.280,Manager-000004,
10950,4008,notify reject,2024-05-22 11:55:52.734,Manager-000005,
10951,4008,time out,2024-05-22 12:00:54.242,,
30150,4009,Check for completeness,2024-05-22 10:43:40.888,Clerk-000005,
30151,4009,Perform checks,2024-05-22 10:50:42.026,Clerk-000003,
30152,4009,Make decision,2024-05-22 11:10:20.379,Manager-000006,
30153,4009,Notify accept,2024-05-22 11:12:48.288,Manager-000004,
30154,4009,Deliver card,2024-05-22 11:26:53.517,Manager-000005,
3200,4010,Check for completeness,2024-05-22 10:51:37.851,Clerk-000002,
3201,4010,Perform checks,2024-05-22 11:00:25.979,Clerk-000004,
3202,4010,Make decision,2024-05-22 11:02:15.377,Manager-000005,
3203,4010,Notify accept,2024-05-22 11:05:33.536,Manager-000003,
3204,4010,Deliver card,2024-05-22 11:18:14.009,Manager-000001,
23849,4011,Verification process,2024-05-22 11:02:40.738,Clerk-000001,HOMONYMOUS(Check for completeness)
23850,4011,Verification process,2024-05-22 11:06:12.924,Clerk-000006,HOMONYMOUS(Perform checks)
23851,4011,Make decision,2024-05-22 11:37:45.721,Manager-000006,
23852,4011,notify reject,2024-05-22 11:40:53.256,Manager-000003,
23853,4011,time out,2024-05-22 12:00:56.393,,
29791,4012,Check for completeness,2024-05-22 11:44:10.116,Clerk-000002,
29792,4012,Perform checks,2024-05-22 11:52:44.439,Clerk-000003,
29793,4012,Make decision,2024-05-22 12:09:22.491,Manager-000006,
29794,4012,Notify accept,2024-05-22 12:23:12.379,Manager-000002,
29795,4012,Deliver card,2024-05-22 12:36:41.406,Manager-000004,
43176,4013,Check for completeness,2024-05-22 11:54:44.963,Clerk-000005,
43177,4013,Request info,2024-05-22 12:12:09.535,Manager-000001,
43178,4013,info received,2024-05-22 12:28:44.400,,
43179,4013,Check for completeness,2024-05-22 12:28:54.400,Clerk-000004,
43180,4013,Request info,2024-05-22 12:52:27.596,Manager-000005,
43181,4013,info received,2024-05-22 12:57:59.838,,
43182,4013,Check for completeness,2024-05-22 12:58:09.838,Clerk-000003,
43183,4013,Request info,2024-05-22 13:05:52.100,Manager-000006,
43184,4013,info received,2024-05-22 13:06:43.881,,
43185,4013,Check for completeness,2024-05-22 13:06:53.881,Clerk-000004,
43186,4013,Request info,2024-05-22 13:10:23.711,Manager-000002,
43187,4013,info received,2024-05-22 13:15:17.086,,
43188,4013,Check for completeness,2024-05-22 13:15:27.086,Clerk-000006,
43189,4013,Perform checks,2024-05-22 13:16:14.287,Clerk-000003,
43190,4013,Make decision,2024-05-22 13:41:15.592,Manager-000001,
43191,4013,Notify accept,2024-05-22 13:45:05.559,Manager-000002,
43192,4013,Deliver card,2024-05-22 14:03:19.705,Manager-000004,
23777,4014,Check for completeness,2024-05-22 12:00:38.955,Clerk-000006,
23778,4014,Request info,2024-05-22 13:03:52.983,Manager-000003,
23779,4014,info received,2024-05-22 13:27:49.388,,
23780,4014,Check for completeness,2024-05-22 13:27:59.388,Clerk-000005,
23781,4014,Request info,2024-05-22 13:54:02.806,Manager-000003,
23782,4014,info received,2024-05-22 13:58:57.785,,
23783,4014,Check for completeness,2024-05-22 13:59:07.785,Clerk-000001,
23784,4014,Perform checks,2024-05-22 14:35:00.170,Clerk-000005,
23785,4014,Make decision,2024-05-22 14:43:00.319,Manager-000006,
23786,4014,notify reject,2024-05-22 14:46:36.295,Manager-000003,
23787,4014,time out,2024-05-22 15:08:04.052,,
43193,4015,Verification process,2024-05-22 12:53:48.424,Clerk-000002,HOMONYMOUS(Check for completeness)
43194,4015,Verification process,2024-05-22 12:55:11.500,Clerk-000001,HOMONYMOUS(Perform checks)
43195,4015,Make decision,2024-05-22 13:25:19.820,Manager-000004,
43196,4015,notify reject,2024-05-22 13:38:59.228,Manager-000006,
43197,4015,time out,2024-05-22 14:14:12.649,,
37117,4016,Check for completeness,2024-05-22 13:06:02.582,Clerk-000005,
37118,4016,Request info,2024-05-22 13:09:03.136,Manager-000001,
37119,4016,info received,2024-05-22 13:09:58.901,,
37120,4016,Check for completeness,2024-05-22 13:10:08.901,Clerk-000002,
37121,4016,Request info,2024-05-22 13:28:54.399,Manager-000005,
37122,4016,info received,2024-05-22 13:30:10.287,,
37123,4016,Check for completeness,2024-05-22 13:30:20.287,Clerk-000004,
37124,4016,Perform checks,2024-05-22 13:31:27.396,Clerk-000006,
37125,4016,Make decision,2024-05-22 14:00:36.328,Manager-000005,
37126,4016,notify reject,2024-05-22 14:06:44.758,Manager-000001,
37127,4016,review request received,2024-05-22 14:25:15.579,,
37128,4016,Check for completeness,2024-05-22 14:25:25.579,Clerk-000003,
37129,4016,Request info,2024-05-22 14:42:23.033,Manager-000004,
37130,4016,info received,2024-05-22 14:47:49.808,,
37131,4016,Check for completeness,2024-05-22 14:47:59.808,Clerk-000006,
37132,4016,Perform checks,2024-05-22 14:58:02.191,Clerk-000002,
37133,4016,Make decision,2024-05-22 15:02:37.693,Manager-000002,
37134,4016,notify reject,2024-05-22 15:08:20.756,Manager-000005,
37135,4016,review request received,2024-05-22 15:51:02.287,,
37136,4016,Check for completeness,2024-05-22 15:51:12.287,Clerk-000005,
37137,4016,Request info,2024-05-22 16:00:56.471,Manager-000003,
37138,4016,info received,2024-05-22 16:09:58.484,,
37139,4016,Check for completeness,2024-05-22 16:10:08.484,Clerk-000006,
37140,4016,Perform checks,2024-05-22 16:15:01.120,Clerk-000002,
37141,4016,Make decision,2024-05-22 16:16:08.987,Manager-000002,
37142,4016,notify reject,2024-05-22 16:16:35.686,Manager-000001,
37143,4016,review request received,2024-05-22 16:36:28.611,,
37144,4016,Check for completeness,2024-05-22 16:36:38.611,Clerk-000001,
37145,4016,Request info,2024-05-22 17:04:47.796,Manager-000005,
37146,4016,info received,2024-05-22 17:27:58.282,,
37147,4016,Check for completeness,2024-05-22 17:28:08.282,Clerk-000004,
37148,4016,Request info,2024-05-22 17:51:27.397,Manager-000006,
37149,4016,info received,2024-05-22 18:01:32.066,,
37150,4016,Check for completeness,2024-05-22 18:01:42.066,Clerk-000005,
37151,4016,Request info,2024-05-22 18:27:16.003,Manager-000005,
37152,4016,info received,2024-05-22 18:28:18.733,,
37153,4016,Check for completeness,2024-05-22 18:28:28.733,Clerk-000003,
37154,4016,Perform checks,2024-05-22 18:36:00.585,Clerk-000001,
37155,4016,Make decision,2024-05-22 18:38:49.562,Manager-000001,
37156,4016,notify reject,2024-05-22 18:43:05.473,Manager-000004,
37157,4016,time out,2024-05-22 18:47:59.719,,
23749,4017,Check for completeness,2024-05-22 14:06:55.976,Clerk-000002,
23750,4017,Perform checks,2024-05-22 14:08:28.303,Clerk-000004,
23751,4017,Make decision,2024-05-22 14:09:53.853,Manager-000003,
23752,4017,Notify accept,2024-05-22 14:14:26.594,Manager-000002,
23753,4017,Deliver card,2024-05-22 14:14:35.089,Manager-000005,
5890,4018,Check for completeness,2024-05-22 15:07:24.093,Clerk-000004,
5891,4018,Request info,2024-05-22 15:09:45.195,Manager-000001,
5892,4018,info received,2024-05-22 15:36:38.823,,
5893,4018,Check for completeness,2024-05-22 15:36:48.823,Clerk-000001,
5894,4018,Request info,2024-05-22 15:36:49.828,Manager-000006,
5895,4018,info received,2024-05-22 15:38:24.270,,
5896,4018,Check for completeness,2024-05-22 15:38:34.270,Clerk-000003,
