Case,Activity,Timestamp,Resource,Event,label
10333518,send confirmation receipt_signed2,2014-06-25 07:00:16.900,2670601,768,collateral events(send confirmation receipt)
10333518,phase application receptive,2014-06-25 07:00:17.000,2670601,766,
10333518,send confirmation receipt_signed1,2014-06-25 07:00:17.300,2670601,766,collateral events(send confirmation receipt)
10333518,procedure change,2014-06-25 07:00:18.000,2670601,760,
10333518,send confirmation receipt_signed2,2014-06-25 07:00:18.100,2670601,766,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed1,2014-06-25 07:00:18.100,2670601,760,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-06-25 07:00:18.900,2670601,760,collateral events(send confirmation receipt)
10333518,procedure change,2014-06-25 07:00:19.000,2670601,764,
10333518,send confirmation receipt_signed1,2014-06-25 07:00:19.600,2670601,764,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-06-25 07:00:19.900,2670601,764,collateral events(send confirmation receipt)
10333518,request complete,2014-06-25 07:00:20.000,2670601,757,
10333518,send confirmation receipt_signed1,2014-06-25 07:00:20.600,2670601,757,collateral events(send confirmation receipt)
10333518,send letter in progress,2014-06-25 07:00:21.000,2670601,758,
10333518,send confirmation receipt_signed2,2014-06-25 07:00:21.000,2670601,757,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed1,2014-06-25 07:00:21.200,2670601,758,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-06-25 07:00:21.900,2670601,758,collateral events(send confirmation receipt)
10333518,set decision status,2014-06-25 07:00:22.000,2670601,765,
10333518,send confirmation receipt_signed1,2014-06-25 07:00:22.600,2670601,765,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-06-25 07:00:22.800,2670601,765,collateral events(send confirmation receipt)
10333518,suspension ground applicable,2014-06-25 07:00:23.000,2670601,753,
10333518,send confirmation receipt_signed1,2014-06-25 07:00:23.300,2670601,753,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-06-25 07:00:24.300,2670601,753,collateral events(send confirmation receipt)
10333518,generating decision environmental permit,2014-06-26 07:00:17.000,2670601,771,
10333518,send confirmation receipt_signed1,2014-06-26 07:00:17.500,2670601,771,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-06-26 07:00:17.900,2670601,771,collateral events(send confirmation receipt)
10333518,phase decision ready,2014-06-26 07:00:18.000,2670601,770,
10333518,send confirmation receipt_signed1,2014-06-26 07:00:18.800,2670601,770,collateral events(send confirmation receipt)
10333518,submit decision,2014-06-26 07:00:19.000,2670601,769,
10333518,send confirmation receipt_signed2,2014-06-26 07:00:19.600,2670601,770,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed1,2014-06-26 07:00:19.800,2670601,769,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-06-26 07:00:20.000,2670601,769,collateral events(send confirmation receipt)
10333518,creating cover letter decision,2014-07-01 07:00:09.000,560912,773,
10333518,send confirmation receipt_signed1,2014-07-01 07:00:09.400,560912,773,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-07-01 07:00:09.800,560912,773,collateral events(send confirmation receipt)
10333518,enter senddate decision,2014-07-01 07:00:10.000,560912,774,
10333518,send confirmation receipt_signed1,2014-07-01 07:00:10.300,560912,774,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-07-01 07:00:10.500,560912,774,collateral events(send confirmation receipt)
10333518,enter senddate decision environmental permit,2014-07-01 07:00:11.000,560912,776,
10333518,send confirmation receipt_signed1,2014-07-01 07:00:11.700,560912,776,collateral events(send confirmation receipt)
10333518,phase decision sent,2014-07-01 07:00:12.000,560912,777,
10333518,send confirmation receipt_signed1,2014-07-01 07:00:12.100,560912,777,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-07-01 07:00:12.500,560912,776,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-07-01 07:00:12.700,560912,777,collateral events(send confirmation receipt)
10333518,phase decision taken,2014-07-01 07:00:13.000,560912,775,
10333518,send confirmation receipt_signed1,2014-07-01 07:00:13.400,560912,775,collateral events(send confirmation receipt)
10333518,register objection and appeal periods,2014-07-01 07:00:14.000,560912,772,
10333518,send confirmation receipt_signed2,2014-07-01 07:00:14.100,560912,775,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed1,2014-07-01 07:00:14.800,560912,772,collateral events(send confirmation receipt)
10333518,transcript decision environmental permit to stakeholders,2014-07-01 07:00:15.000,560912,778,
10333518,send confirmation receipt_signed2,2014-07-01 07:00:15.400,560912,772,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed1,2014-07-01 07:00:15.600,560912,778,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-07-01 07:00:15.600,560912,778,collateral events(send confirmation receipt)
10333518,enter senddate decision environmental permit,2014-07-03 07:00:42.000,560912,780,
10333518,send confirmation receipt_signed1,2014-07-03 07:00:42.300,560912,780,collateral events(send confirmation receipt)
10333518,record date of decision environmental permit,2014-07-03 07:00:43.000,560912,781,
10333518,send confirmation receipt_signed2,2014-07-03 07:00:43.100,560912,780,collateral events(send confirmation receipt)
10333518,set decision phase decision permitting decided,2014-07-03 07:00:44.000,560912,779,
10333518,send confirmation receipt_signed1,2014-07-03 07:00:44.000,560912,781,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed1,2014-07-03 07:00:44.000,560912,779,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-07-03 07:00:44.300,560912,781,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-07-03 07:00:44.300,560912,779,collateral events(send confirmation receipt)
10333518,start decision phase decision permitting sent,2014-07-03 07:00:45.000,560912,782,
10333518,send confirmation receipt_signed1,2014-07-03 07:00:46.000,560912,782,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-07-03 07:00:46.400,560912,782,collateral events(send confirmation receipt)
10339356,register submission date request,2014-05-12 07:00:50.000,9264148,783,
10339356,OLO messaging active,2014-05-15 07:01:28.000,9264148,788,
10339356,create procedure confirmation,2014-05-15 07:01:29.000,9264148,785,
10339356,create publication document,2014-05-15 07:01:30.000,9264148,791,
10339356,create subcases completeness,2014-05-15 07:01:31.000,9264148,787,
10339356,forward to the competent authority,2014-05-15 07:01:32.000,9264148,790,
10339356,phase application received,2014-05-15 07:01:33.000,9264148,795,
10339356,publish,2014-05-15 07:01:34.000,9264148,786,
10339356,registration date publication,2014-05-15 07:01:35.000,9264148,793,
10339356,regular procedure without MER,2014-05-15 07:01:36.000,9264148,784,
10339356,send confirmation receipt,2014-05-15 07:01:37.000,9264148,789,
10339356,send confirmation receipt,2014-05-15 07:01:38.000,9264148,794,
10339356,start WABOprocedure,2014-05-15 07:01:39.000,9264148,792,
10339356,article 34  WABO applies,2014-06-23 07:00:06.000,2670601,801,
10339356,ask stakeholders views,2014-06-23 07:00:07.000,2670601,803,
10339356,by law,2014-06-23 07:00:08.000,2670601,806,
10339356,coordination of application,2014-06-23 07:00:09.000,2670601,805,
10339356,create subcases content,2014-06-23 07:00:10.000,2670601,799,
10339356,creating environmental permit decision,2014-06-23 07:00:11.000,2670601,812,
10339356,decision date prior to decision,2014-06-23 07:00:12.000,2670601,807,
10339356,generating decision environmental permit,2014-06-23 07:00:13.000,2670601,813,
10339356,grounds for refusal,2014-06-23 07:00:14.000,2670601,802,
10339356,phase advice known,2014-06-23 07:00:15.000,2670601,810,
10339356,phase application receptive,2014-06-23 07:00:16.000,2670601,814,
10339356,phase decision ready,2014-06-23 07:00:17.000,2670601,815,
10339356,procedure change,2014-06-23 07:00:18.000,2670601,800,
10339356,procedure change,2014-06-23 07:00:19.000,2670601,809,
10339356,request complete,2014-06-23 07:00:20.000,2670601,797,
10339356,send letter in progress,2014-06-23 07:00:21.000,2670601,798,
10339356,set decision status,2014-06-23 07:00:22.000,2670601,811,
10339356,submit decision,2014-06-23 07:00:23.000,2670601,808,
10339356,suspension ground applicable,2014-06-23 07:00:24.000,2670601,804,
10339356,creating cover letter decision,2014-07-01 07:00:16.000,560912,817,
10339356,enter senddate decision,2014-07-01 07:00:17.000,560912,822,
10339356,enter senddate decision environmental permit,2014-07-01 07:00:18.000,560912,820,
10339356,phase decision sent,2014-07-01 07:00:19.000,560912,821,
10339356,phase decision taken,2014-07-01 07:00:20.000,560912,818,
10339356,register objection and appeal periods,2014-07-01 07:00:21.000,560912,816,
10339356,transcript decision environmental permit to stakeholders,2014-07-01 07:00:22.000,560912,819,
10339356,enter senddate decision environmental permit,2014-07-03 07:00:46.000,560912,823,
10339356,record date of decision environmental permit,2014-07-03 07:00:47.000,560912,826,
10339356,set decision phase decision permitting decided,2014-07-03 07:00:48.000,560912,824,
10339356,start decision phase decision permitting sent,2014-07-03 07:00:49.000,560912,825,
10342607,register submission date request,2014-05-14 07:00:18.000,9264148,827,
10342607,OLO messaging active,2014-05-15 07:01:40.000,9264148,828,
10342607,create procedure confirmation,2014-05-15 07:01:41.000,9264148,832,
10342607,create publication document,2014-05-15 07:01:42.000,9264148,835,
10342607,create subcases completeness,2014-05-15 07:01:43.000,9264148,834,
10342607,forward to the competent authority,2014-05-15 07:01:44.000,9264148,830,
10342607,phase application received,2014-05-15 07:01:45.000,9264148,839,
10342607,publish,2014-05-15 07:01:46.000,9264148,833,
10342607,registration date publication,2014-05-15 07:01:47.000,9264148,837,
10342607,regular procedure without MER,2014-05-15 07:01:48.000,9264148,831,
10342607,send confirmation receipt,2014-05-15 07:01:49.000,9264148,829,
10342607,send confirmation receipt,2014-05-15 07:01:50.000,9264148,838,
10342607,start WABOprocedure,2014-05-15 07:01:51.000,9264148,836,
10342607,article 34  WABO applies,2014-06-23 07:00:25.000,2670601,845,
10342607,ask stakeholders views,2014-06-23 07:00:26.000,2670601,847,
10342607,by law,2014-06-23 07:00:27.000,2670601,850,
10342607,coordination of application,2014-06-23 07:00:28.000,2670601,849,
10342607,create subcases content,2014-06-23 07:00:29.000,2670601,843,
10342607,creating environmental permit decision,2014-06-23 07:00:30.000,2670601,854,
10342607,decision date prior to decision,2014-06-23 07:00:31.000,2670601,851,
10342607,grounds for refusal,2014-06-23 07:00:32.000,2670601,846,
10342607,phase advice known,2014-06-23 07:00:33.000,2670601,856,
10342607,phase application receptive,2014-06-23 07:00:34.000,2670601,855,
10342607,procedure change,2014-06-23 07:00:35.000,2670601,844,
10342607,procedure change,2014-06-23 07:00:36.000,2670601,852,
10342607,request complete,2014-06-23 07:00:37.000,2670601,841,
10342607,send letter in progress,2014-06-23 07:00:38.000,2670601,842,
10342607,set decision status,2014-06-23 07:00:39.000,2670601,853,
10342607,suspension ground applicable,2014-06-23 07:00:40.000,2670601,848,
10342607,generating decision environmental permit,2014-06-30 07:00:45.000,2670601,859,
10342607,phase decision ready,2014-06-30 07:00:46.000,2670601,858,
10342607,submit decision,2014-06-30 07:00:47.000,2670601,857,
10342607,creating cover letter decision,2014-07-01 07:00:23.000,560912,861,
10342607,enter senddate decision,2014-07-01 07:00:24.000,560912,866,
10342607,enter senddate decision environmental permit,2014-07-01 07:00:25.000,560912,863,
10342607,phase decision sent,2014-07-01 07:00:26.000,560912,862,
10342607,phase decision taken,2014-07-01 07:00:27.000,560912,865,
